autarky,bat_power_in,bat_power_out,consumed_production,consumption,grid_power_in,grid_power_out,stateOfCharge,solarProduction,startDatetime
1.0,0.0,0.0,0.01,0.14,1.21,0.0,1.0,1.39,2024-07-20 13:30:00
0.9679,0.0,0.03,0.02,0.29,0.89,0.01,1.0,1.19,2024-07-20 13:45:00
1.0,0.0,0.0,0.03,0.42,0.93,0.0,0.9968,1.39,2024-07-20 14:00:00
1.0,0.0,0.0,0.02,0.2,1.1,0.0,0.9968,1.33,2024-07-20 14:15:00
1.0,0.0,0.0,0.02,0.3,1.02,0.0,0.9968,1.35,2024-07-20 14:30:00
1.0,0.0,0.0,0.03,0.34,0.98,0.0,0.9968,1.36,2024-07-20 14:45:00
1.0,0.0,0.0,0.0,0.06,1.24,0.0,0.9968,1.34,2024-07-20 15:00:00
1.0,0.0,0.0,0.01,0.07,1.2,0.0,0.9935,1.3,2024-07-20 15:15:00
1.0,0.0,0.0,0.01,0.07,1.19,0.0,0.9935,1.29,2024-07-20 15:30:00
1.0,0.0,0.0,0.01,0.06,1.16,0.0,0.9935,1.26,2024-07-20 15:45:00
1.0,0.0,0.0,0.0,0.05,1.14,0.0,0.9935,1.23,2024-07-20 16:00:00
1.0,0.0,0.0,0.0,0.05,1.01,0.0,0.9935,1.1,2024-07-20 16:15:00
1.0,0.0,0.0,0.0,0.06,1.06,0.0,0.9935,1.15,2024-07-20 16:30:00
1.0,0.0,0.0,0.0,0.05,1.04,0.0,0.9935,1.13,2024-07-20 16:45:00
1.0,0.0,0.0,0.0,0.05,1.0,0.0,0.9935,1.09,2024-07-20 17:00:00
