autarky,bat_power_in,bat_power_out,consumed_production,consumption,grid_power_in,grid_power_out,startTimestamp,stateOfCharge,solarProduction,timespanSeconds,consumed_solar,hourTimestamp,dayTimestamp,weekTimestamp,monthTimestamp,yearTimestamp
0.977226,0.0024,0.5576,0.992733,0.4783,0.0034,0.0109,2023-09-09 06:30:00,0.70992,0.0,3600,46745.018201,2023-09-09 06:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.983962,0.0021,0.6702,0.99337,0.5877,0.0039,0.0094,2023-09-09 06:45:00,0.69306,0.0,3600,57823.143133,2023-09-09 06:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.989614,0.0013,0.6947,0.994781,0.6079,0.0032,0.0063,2023-09-09 07:00:00,0.68969,0.0,3600,60159.278517,2023-09-09 07:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.994862,0.0004,0.6995,0.995718,0.6063,0.0026,0.0031,2023-09-09 07:15:00,0.68295,0.0,3600,60319.725683,2023-09-09 07:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.990525,0.0004,0.3922,0.992001,0.2993,0.0024,0.0028,2023-09-09 07:30:00,0.6762,0.0,3600,29647.655334,2023-09-09 07:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.993777,0.0,0.3044,0.993832,0.2103,0.0013,0.0013,2023-09-09 07:45:00,0.66946,0.0,3600,20897.265543,2023-09-09 07:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.993512,0.0,0.2977,0.993643,0.2065,0.0013,0.0013,2023-09-09 08:00:00,0.66272,0.0,3600,20516.015732,2023-09-09 08:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.993679,0.0,0.2974,0.993661,0.2095,0.0013,0.0013,2023-09-09 08:15:00,0.65597,0.0024,3600,20817.577625,2023-09-09 08:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.993617,0.0,0.2766,0.993451,0.2099,0.0014,0.0013,2023-09-09 08:30:00,0.64923,0.0297,3600,20856.640652,2023-09-09 08:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.995406,0.0004,0.3904,0.995797,0.3682,0.0015,0.0017,2023-09-09 08:45:00,0.63237,0.0824,3600,36649.608811,2023-09-09 08:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.997129,0.0004,0.566,0.997166,0.7167,0.002,0.0021,2023-09-09 09:00:00,0.61214,0.2685,3600,71466.114732,2023-09-09 09:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.976599,0.0218,1.111,0.978767,1.5282,0.0324,0.0358,2023-09-09 09:15:00,0.55481,0.5716,3600,149239.6517,2023-09-09 09:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.97576,0.2321,1.0685,0.97785,1.5708,0.0347,0.0381,2023-09-09 09:30:00,0.57167,0.8868,3600,153273.534922,2023-09-09 09:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.973425,0.4934,0.8779,0.975595,1.4232,0.0347,0.0378,2023-09-09 09:45:00,0.59528,1.2074,3600,138536.616623,2023-09-09 09:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.96539,0.7784,0.6332,0.968289,1.0927,0.0345,0.0378,2023-09-09 10:00:00,0.61888,1.4222,3600,105489.94366,2023-09-09 10:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.985927,1.0527,0.0137,0.985655,0.3049,0.0044,0.0043,2023-09-09 10:15:00,0.64248,1.5395,3600,30061.522585,2023-09-09 10:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.991778,1.1763,0.0,0.99155,0.2625,0.0022,0.0022,2023-09-09 10:30:00,0.67283,1.6379,3600,26034.179306,2023-09-09 10:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.99144,1.2811,0.0,0.991289,0.2493,0.0022,0.0021,2023-09-09 10:45:00,0.69981,1.7301,3600,24714.745256,2023-09-09 10:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.991152,1.4057,0.0,0.990882,0.2364,0.0022,0.0021,2023-09-09 11:00:00,0.73015,1.8416,3600,23431.444644,2023-09-09 11:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.990696,1.5685,0.0,0.990337,0.2182,0.0021,0.002,2023-09-09 11:15:00,0.76387,1.9895,3600,21618.848252,2023-09-09 11:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.990922,1.7586,0.0,0.9905,0.2203,0.0021,0.002,2023-09-09 11:30:00,0.80097,2.1841,3600,21831.250584,2023-09-09 11:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.990192,1.9799,0.0,0.989679,0.2315,0.0024,0.0023,2023-09-09 11:45:00,0.84143,2.4229,3600,22922.94907,2023-09-09 11:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.991223,2.2091,0.0,0.990811,0.2532,0.0023,0.0022,2023-09-09 12:00:00,0.88527,2.6825,3600,25102.733864,2023-09-09 12:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.990225,2.3753,0.0,0.99079,0.3412,0.0031,0.0033,2023-09-09 12:15:00,0.93247,2.9431,3600,33785.254525,2023-09-09 12:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.988994,2.6055,0.0,0.988607,0.3592,0.0041,0.004,2023-09-09 12:30:00,0.98305,3.1979,3600,35523.438769,2023-09-09 12:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.986734,2.7176,0.0001,0.778867,0.3762,0.1054,0.005,2023-09-09 12:45:00,0.99991,3.4353,3600,37125.878563,2023-09-09 12:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.987292,2.1011,0.003,0.257728,0.3437,0.9772,0.0044,2023-09-09 13:00:00,1.0,3.6522,3600,33928.907418,2023-09-09 13:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.988738,1.4764,0.0063,0.114299,0.2483,1.9027,0.0028,2023-09-09 13:15:00,1.0,3.8516,3600,24554.687022,2023-09-09 13:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.99242,0.7222,0.0095,0.072011,0.224,2.8652,0.0017,2023-09-09 13:30:00,1.0,4.0289,3600,22233.300042,2023-09-09 13:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0223,0.0127,0.048704,0.1925,3.7593,0.0,2023-09-09 13:45:00,1.0,4.1841,3600,19246.875,2023-09-09 13:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.084331,0.3459,3.7559,0.0,2023-09-09 14:00:00,1.0,4.3148,3600,34590.625,2023-09-09 14:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.140741,0.5924,3.6168,0.0,2023-09-09 14:15:00,1.0,4.4248,3600,59240.625,2023-09-09 14:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.137061,0.5889,3.7078,0.0,2023-09-09 14:30:00,1.0,4.5174,3600,58890.625,2023-09-09 14:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.138429,0.6039,3.7587,0.0,2023-09-09 14:45:00,1.0,4.5876,3600,60390.625,2023-09-09 14:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.106438,0.4691,3.9384,0.0,2023-09-09 15:00:00,1.0,4.639,3600,46912.5,2023-09-09 15:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.052675,0.2327,4.1847,0.0,2023-09-09 15:15:00,1.0,4.6548,3600,23268.75,2023-09-09 15:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.0566,0.2506,4.1764,0.0,2023-09-09 15:30:00,1.0,4.6684,3600,25056.25,2023-09-09 15:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0002,0.013,0.057349,0.2547,4.1858,0.0,2023-09-09 15:45:00,1.0,4.6871,3600,25465.625,2023-09-09 15:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0002,0.013,0.056612,0.2516,4.1931,0.0,2023-09-09 16:00:00,1.0,4.6915,3600,25162.5,2023-09-09 16:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.058007,0.2584,4.1963,0.0,2023-09-09 16:15:00,1.0,4.7024,3600,25840.625,2023-09-09 16:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.059153,0.2611,4.1532,0.0,2023-09-09 16:30:00,1.0,4.6609,3600,26112.5,2023-09-09 16:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.060166,0.2637,4.1195,0.0,2023-09-09 16:45:00,1.0,4.6273,3600,26371.875,2023-09-09 16:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.061565,0.2676,4.0789,0.0,2023-09-09 17:00:00,1.0,4.5898,3600,26759.375,2023-09-09 17:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.0131,0.061216,0.2632,4.0366,0.0,2023-09-09 17:15:00,1.0,4.5421,3600,26321.875,2023-09-09 17:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.0131,0.060484,0.2577,4.0032,0.0,2023-09-09 17:30:00,1.0,4.5012,3600,25771.875,2023-09-09 17:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.0131,0.059421,0.2478,3.9231,0.0,2023-09-09 17:45:00,1.0,4.4076,3600,24784.375,2023-09-09 17:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0002,0.0131,0.059333,0.2407,3.8158,0.0,2023-09-09 18:00:00,1.0,4.289,3600,24068.75,2023-09-09 18:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.061386,0.2398,3.6663,0.0,2023-09-09 18:15:00,1.0,4.1329,3600,23978.125,2023-09-09 18:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.0131,0.063695,0.2374,3.4903,0.0,2023-09-09 18:30:00,1.0,3.9451,3600,23743.75,2023-09-09 18:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.0131,0.066282,0.2325,3.2752,0.0,2023-09-09 18:45:00,1.0,3.7164,3600,23250.0,2023-09-09 18:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.0131,0.072386,0.2368,3.0343,0.0,2023-09-09 19:00:00,1.0,3.47,3600,23678.125,2023-09-09 19:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0002,0.013,0.162437,0.4894,2.5235,0.0,2023-09-09 19:15:00,1.0,3.2014,3600,48940.625,2023-09-09 19:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0002,0.013,0.213301,0.5832,2.1508,0.0,2023-09-09 19:30:00,1.0,2.9158,3600,58315.625,2023-09-09 19:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0002,0.013,0.238151,0.5783,1.8498,0.0,2023-09-09 19:45:00,1.0,2.6011,3600,57825.0,2023-09-09 19:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0002,0.013,0.27676,0.571,1.4922,0.0,2023-09-09 20:00:00,1.0,2.2277,3600,57100.0,2023-09-09 20:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.184835,0.3093,1.3641,0.0,2023-09-09 20:15:00,1.0,1.8307,3600,30931.25,2023-09-09 20:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.999722,0.0001,0.0131,0.164972,0.2072,1.0487,0.0001,2023-09-09 20:30:00,1.0,1.4063,3600,20719.238136,2023-09-09 20:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.998348,0.0001,0.0266,0.242441,0.2034,0.6344,0.0003,2023-09-09 20:45:00,1.0,0.9697,3600,20303.9057,2023-09-09 20:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.996528,0.0001,0.0905,0.382522,0.2023,0.3253,0.0007,2023-09-09 21:00:00,0.99991,0.5864,3600,20154.785278,2023-09-09 21:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.994952,0.0001,0.1654,0.626373,0.2004,0.1189,0.001,2023-09-09 21:15:00,0.99991,0.2891,3600,19939.452503,2023-09-09 21:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.976147,0.0008,0.2128,0.925679,0.179,0.014,0.0043,2023-09-09 21:30:00,0.99991,0.0954,3600,17476.073621,2023-09-09 21:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.949697,0.0017,0.2421,0.982436,0.162,0.0027,0.0081,2023-09-09 21:45:00,0.99991,0.0171,3600,15382.129135,2023-09-09 21:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.920709,0.0026,0.2234,0.974721,0.1407,0.0034,0.0112,2023-09-09 22:00:00,0.99991,0.0008,3600,12953.222592,2023-09-09 22:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.886762,0.0034,0.1991,0.964476,0.1225,0.004,0.0139,2023-09-09 22:15:00,0.99991,0.0,3600,10860.058803,2023-09-09 22:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.888836,0.0034,0.2016,0.965361,0.1244,0.004,0.0138,2023-09-09 22:30:00,0.99991,0.0,3600,11060.448969,2023-09-09 22:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.886006,0.0033,0.2006,0.965597,0.1232,0.0039,0.014,2023-09-09 22:45:00,0.99991,0.0,3600,10920.019396,2023-09-09 22:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.885796,0.0031,0.2028,0.965759,0.1254,0.0039,0.0143,2023-09-09 23:00:00,0.99991,0.0,3600,11105.664164,2023-09-09 23:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.884032,0.0029,0.203,0.965345,0.1246,0.004,0.0144,2023-09-09 23:15:00,0.99991,0.0,3600,11011.718629,2023-09-09 23:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.881611,0.003,0.2013,0.96452,0.1233,0.004,0.0146,2023-09-09 23:30:00,0.99991,0.0,3600,10874.120961,2023-09-09 23:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.880165,0.0031,0.2008,0.961412,0.1238,0.0044,0.0148,2023-09-09 23:45:00,0.99991,0.0,3600,10900.292772,2023-09-09 23:00,2023-09-09,2023-09-04,2023-09-01,2023-01-01
0.923381,0.0024,0.2326,0.973927,0.1504,0.0037,0.0115,2023-09-10 00:00:00,0.99317,0.0,3600,13891.113558,2023-09-10 00:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.94962,0.0018,0.2579,0.981707,0.1722,0.003,0.0087,2023-09-10 00:15:00,0.98642,0.0,3600,16351.269028,2023-09-10 00:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.971047,0.0009,0.2816,0.987539,0.1926,0.0024,0.0056,2023-09-10 00:30:00,0.97968,0.0,3600,18698.730789,2023-09-10 00:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.99538,0.0,0.4321,0.995822,0.3367,0.0014,0.0016,2023-09-10 00:45:00,0.96619,0.0,3600,33516.309047,2023-09-10 00:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.997013,0.0001,0.7283,0.996993,0.634,0.0019,0.0019,2023-09-10 01:00:00,0.93247,0.0,3600,63213.769888,2023-09-10 01:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.997013,0.0001,0.7272,0.996989,0.633,0.0019,0.0019,2023-09-10 01:15:00,0.92573,0.0,3600,63114.063711,2023-09-10 01:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.997074,0.0001,0.7275,0.997038,0.6331,0.0019,0.0019,2023-09-10 01:30:00,0.91898,0.0,3600,63120.994986,2023-09-10 01:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.996909,0.0001,0.6014,0.996522,0.5075,0.0018,0.0016,2023-09-10 01:45:00,0.91224,0.0,3600,50590.037143,2023-09-10 01:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.994041,0.0,0.2988,0.99397,0.2047,0.0012,0.0012,2023-09-10 02:00:00,0.9055,0.0,3600,20346.777976,2023-09-10 02:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.994022,0.0,0.2983,0.993936,0.2035,0.0012,0.0012,2023-09-10 02:15:00,0.89875,0.0,3600,20231.446009,2023-09-10 02:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993749,0.0,0.2966,0.993638,0.2014,0.0013,0.0013,2023-09-10 02:30:00,0.89201,0.0,3600,20011.620652,2023-09-10 02:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993766,0.0,0.296,0.993712,0.2013,0.0013,0.0013,2023-09-10 02:45:00,0.88527,0.0,3600,20002.637492,2023-09-10 02:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993729,0.0,0.2976,0.993671,0.2024,0.0013,0.0013,2023-09-10 03:00:00,0.87852,0.0,3600,20116.797198,2023-09-10 03:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993693,0.0,0.2968,0.993659,0.2021,0.0013,0.0013,2023-09-10 03:15:00,0.87515,0.0,3600,20078.809351,2023-09-10 03:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993773,0.0,0.2959,0.993807,0.2018,0.0013,0.0013,2023-09-10 03:30:00,0.86841,0.0,3600,20058.6908,2023-09-10 03:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993797,0.0,0.2946,0.993875,0.2015,0.0012,0.0013,2023-09-10 03:45:00,0.86166,0.0,3600,20028.124332,2023-09-10 03:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993827,0.0,0.2921,0.993886,0.1993,0.0012,0.0012,2023-09-10 04:00:00,0.85492,0.0,3600,19811.328841,2023-09-10 04:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993822,0.0,0.292,0.993885,0.1993,0.0012,0.0012,2023-09-10 04:15:00,0.84817,0.0,3600,19808.106042,2023-09-10 04:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993995,0.0,0.2928,0.993975,0.1997,0.0012,0.0012,2023-09-10 04:30:00,0.84143,0.0,3600,19848.828113,2023-09-10 04:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.99401,0.0,0.2933,0.993966,0.1994,0.0012,0.0012,2023-09-10 04:45:00,0.83469,0.0,3600,19818.066964,2023-09-10 04:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993951,0.0,0.2941,0.993907,0.2,0.0012,0.0012,2023-09-10 05:00:00,0.82794,0.0,3600,19882.128314,2023-09-10 05:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.994002,0.0,0.2924,0.993968,0.1994,0.0012,0.0012,2023-09-10 05:15:00,0.8212,0.0,3600,19824.121279,2023-09-10 05:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993987,0.0,0.2911,0.99408,0.198,0.0012,0.0012,2023-09-10 05:30:00,0.81783,0.0,3600,19677.832756,2023-09-10 05:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.99375,0.0,0.2918,0.99377,0.1981,0.0012,0.0012,2023-09-10 05:45:00,0.81108,0.0,3600,19688.671875,2023-09-10 05:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993963,0.0,0.2927,0.993958,0.1991,0.0012,0.0012,2023-09-10 06:00:00,0.80434,0.0,3600,19792.285452,2023-09-10 06:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.993565,0.0,0.296,0.993823,0.1999,0.0012,0.0013,2023-09-10 06:15:00,0.79759,0.0,3600,19858.886281,2023-09-10 06:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.996751,0.0,0.5937,0.997113,0.4981,0.0014,0.0016,2023-09-10 06:30:00,0.76387,0.0,3600,49644.434406,2023-09-10 06:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.997163,0.0,0.755,0.997119,0.6616,0.0019,0.0019,2023-09-10 06:45:00,0.74364,0.0,3600,65968.555262,2023-09-10 06:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.997102,0.0,0.753,0.997087,0.6598,0.0019,0.0019,2023-09-10 07:00:00,0.7369,0.0,3600,65793.1657,2023-09-10 07:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.997155,0.0,0.7503,0.997061,0.6592,0.0019,0.0019,2023-09-10 07:15:00,0.73015,0.0,3600,65728.12514,2023-09-10 07:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.995718,0.0,0.453,0.995162,0.3615,0.0018,0.0015,2023-09-10 07:30:00,0.72341,0.0,3600,35995.214058,2023-09-10 07:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.981024,0.0006,0.2781,0.991335,0.1877,0.0016,0.0036,2023-09-10 07:45:00,0.72004,0.0,3600,18412.597389,2023-09-10 07:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.962022,0.0012,0.2576,0.986241,0.17,0.0023,0.0065,2023-09-10 08:00:00,0.71667,0.0,3600,16351.366698,2023-09-10 08:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.937942,0.0022,0.2318,0.979573,0.1502,0.0029,0.0093,2023-09-10 08:15:00,0.70992,0.0025,3600,14086.718266,2023-09-10 08:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.914902,0.007,0.1763,0.972158,0.1306,0.0034,0.0111,2023-09-10 08:30:00,0.70655,0.0279,3600,11948.046817,2023-09-10 08:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.939978,0.0083,0.1496,0.977917,0.1509,0.0032,0.0091,2023-09-10 08:45:00,0.70318,0.0881,3600,14184.862827,2023-09-10 08:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.986719,0.0077,0.3419,0.994084,0.4896,0.0029,0.0065,2023-09-10 09:00:00,0.67957,0.2486,3600,48312.20559,2023-09-10 09:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.995453,0.0067,0.4769,0.996681,0.8627,0.0029,0.0039,2023-09-10 09:15:00,0.66272,0.5052,3600,85876.462552,2023-09-10 09:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.997102,0.2273,0.4597,0.996925,0.8637,0.0027,0.0025,2023-09-10 09:30:00,0.68295,0.7867,3600,86115.335215,2023-09-10 09:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.997134,0.4924,0.4316,0.996815,0.8338,0.0027,0.0024,2023-09-10 09:45:00,0.70655,1.0689,3600,83139.158429,2023-09-10 09:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.995551,0.7807,0.185,0.994979,0.4946,0.0025,0.0022,2023-09-10 10:00:00,0.73015,1.2803,3600,49236.23021,2023-09-10 10:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.98049,1.0824,0.0001,0.980927,0.1336,0.0025,0.0026,2023-09-10 10:15:00,0.75376,1.4166,3600,13098.729998,2023-09-10 10:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.984663,1.1744,0.0001,0.984367,0.1559,0.0024,0.0024,2023-09-10 10:30:00,0.78073,1.5296,3600,15348.437041,2023-09-10 10:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.986324,1.2642,0.0001,0.986024,0.1766,0.0025,0.0024,2023-09-10 10:45:00,0.81108,1.6413,3600,17417.870867,2023-09-10 10:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.98816,1.3675,0.0001,0.987796,0.1958,0.0024,0.0023,2023-09-10 11:00:00,0.84143,1.7649,3600,19349.414346,2023-09-10 11:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.991266,1.5044,0.0,0.990768,0.2097,0.0019,0.0018,2023-09-10 11:15:00,0.87852,1.9171,3600,20791.796804,2023-09-10 11:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.991675,1.689,0.0,0.991145,0.2116,0.0019,0.0018,2023-09-10 11:30:00,0.91898,2.1052,3600,20986.327742,2023-09-10 11:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.991138,1.8998,0.0,0.990577,0.2154,0.002,0.0019,2023-09-10 11:45:00,0.96282,2.3229,3600,21352.832585,2023-09-10 11:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.991092,2.129,0.0,0.990518,0.2207,0.0021,0.002,2023-09-10 12:00:00,0.99991,2.5618,3600,21872.168205,2023-09-10 12:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.990273,2.3747,0.0,0.989655,0.2143,0.0022,0.0021,2023-09-10 12:15:00,0.99991,2.8069,3600,21225.879129,2023-09-10 12:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.991526,2.1123,0.0018,0.29218,0.2115,0.508,0.0018,2023-09-10 12:30:00,1.0,3.0454,3600,20967.675434,2023-09-10 12:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.99451,1.5449,0.0051,0.140303,0.2145,1.3073,0.0012,2023-09-10 12:45:00,1.0,3.2711,3600,21335.351481,2023-09-10 12:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.996578,0.924,0.0083,0.091394,0.2166,2.1462,0.0007,2023-09-10 13:00:00,1.0,3.4836,3600,21588.378922,2023-09-10 13:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
0.999628,0.2397,0.0116,0.071124,0.231,3.0157,0.0001,2023-09-10 13:15:00,1.0,3.6771,3600,23091.406586,2023-09-10 13:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0002,0.013,0.06668,0.2441,3.417,0.0,2023-09-10 13:30:00,1.0,3.8545,3600,24412.5,2023-09-10 13:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.066127,0.2518,3.5562,0.0,2023-09-10 13:45:00,1.0,4.0089,3600,25181.25,2023-09-10 13:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.066198,0.2603,3.6725,0.0,2023-09-10 14:00:00,1.0,4.1385,3600,26034.375,2023-09-10 14:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0002,0.013,0.06372,0.2571,3.7781,0.0,2023-09-10 14:15:00,1.0,4.2441,3600,25712.5,2023-09-10 14:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.061557,0.2539,3.8713,0.0,2023-09-10 14:30:00,1.0,4.338,3600,25393.75,2023-09-10 14:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0001,0.013,0.059376,0.2491,3.9466,0.0,2023-09-10 14:45:00,1.0,4.4121,3600,24912.5,2023-09-10 14:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.057139,0.2427,4.0052,0.0,2023-09-10 15:00:00,1.0,4.4713,3600,24271.875,2023-09-10 15:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.056955,0.2444,4.0468,0.0,2023-09-10 15:15:00,1.0,4.5204,3600,24440.625,2023-09-10 15:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.056479,0.2432,4.0626,0.0,2023-09-10 15:30:00,1.0,4.5391,3600,24318.75,2023-09-10 15:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
1.0,0.0,0.013,0.05652,0.2436,4.0663,0.0,2023-09-10 15:45:00,1.0,4.5474,3600,24359.375,2023-09-10 15:00,2023-09-10,2023-09-04,2023-09-01,2023-01-01
